source_table,source_sheet,source_column,series_name,region,subregion,product,metric,unit,period_type
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_NUS_1,"Weekly U.S. Reformulated Gasoline, Non-Oxygenated Ending Stocks",,,"Weekly U.S. Reformulated Gasoline, Non-Oxygenated Ending Stocks","Weekly U.S. Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_R10_1,"Weekly East Coast (PADD 1) Reformulated Gasoline, Non-Oxygenated Ending Stocks",,,"Weekly East Coast (PADD 1) Reformulated Gasoline, Non-Oxygenated Ending Stocks","Weekly East Coast (PADD 1) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_R20_1,"weekly Midwest (PADD 2) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Midwest,,"Reformulated Gasoline, Non-Oxygenated Ending Stocks","Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_R30_1,"Weekly Gulf Coast (PADD 3) Reformulated Gasoline, Non-Oxygenated Ending Stocks",,,"Weekly Gulf Coast (PADD 3) Reformulated Gasoline, Non-Oxygenated Ending Stocks","Weekly Gulf Coast (PADD 3) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_R40_1,"Weekly Rocky Mountain (PADD 4) Reformulated Gasoline, Non-Oxygenated Ending Stocks",,,"Weekly Rocky Mountain (PADD 4) Reformulated Gasoline, Non-Oxygenated Ending Stocks","Weekly Rocky Mountain (PADD 4) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG3ST_R50_1,"Weekly West Coast (PADD 5) Reformulated Gasoline, Non-Oxygenated Ending Stocks",,,"Weekly West Coast (PADD 5) Reformulated Gasoline, Non-Oxygenated Ending Stocks","Weekly West Coast (PADD 5) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_NUS-Z00_2,Weekly U.S. Conventional Gasoline Imports,,,Weekly U.S. Conventional Gasoline Imports,Weekly U.S. Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_R10-Z00_2,Weekly East Coast (PADD 1) Conventional Gasoline Imports,,,Weekly East Coast (PADD 1) Conventional Gasoline Imports,Weekly East Coast (PADD 1) Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_R20-Z00_2,weekly Midwest (PADD 2) Conventional Gasoline Imports,Midwest,,Conventional Gasoline Imports,Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_R30-Z00_2,Weekly Gulf Coast (PADD 3) Conventional Gasoline Imports,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline Imports,Weekly Gulf Coast (PADD 3) Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_R40-Z00_2,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Imports,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Imports,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4IM_R50-Z00_2,Weekly West Coast (PADD 5) Conventional Gasoline Imports,,,Weekly West Coast (PADD 5) Conventional Gasoline Imports,Weekly West Coast (PADD 5) Conventional Gasoline Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_NUS_1,Weekly U.S. Conventional Gasoline Ending Stocks,,,Weekly U.S. Conventional Gasoline Ending Stocks,Weekly U.S. Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_R10_1,Weekly East Coast (PADD 1) Conventional Gasoline Ending Stocks,,,Weekly East Coast (PADD 1) Conventional Gasoline Ending Stocks,Weekly East Coast (PADD 1) Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_R20_1,weekly Midwest (PADD 2) Conventional Gasoline Ending Stocks,Midwest,,Conventional Gasoline Ending Stocks,Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_R30_1,Weekly Gulf Coast (PADD 3) Conventional Gasoline Ending Stocks,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline Ending Stocks,Weekly Gulf Coast (PADD 3) Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_R40_1,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Ending Stocks,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Ending Stocks,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4ST_R50_1,Weekly West Coast (PADD 5) Conventional Gasoline Ending Stocks,,,Weekly West Coast (PADD 5) Conventional Gasoline Ending Stocks,Weekly West Coast (PADD 5) Conventional Gasoline Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_NUS_2,weekly U.S. Refinery and Blender Net Production of Finished Conventional Motor Gasoline,U.S.,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_R10_2,weekly East Coast (PADD 1) Refinery and Blender Net Production of Finished Conventional Motor Gasoline,East Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_R20_2,weekly Midwest (PADD 2) Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Midwest,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_R30_2,weekly Gulf Coast (PADD 3) Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Gulf Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_R40_2,weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Rocky Mountain,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG4TP_R50_2,weekly West Coast (PADD 5) Refinery and Blender Net Production of Finished Conventional Motor Gasoline,West Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Refinery and Blender Net Production of Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_NUS-Z00_2,Weekly U.S. Conventional Gasoline with Alcohol Imports,,,Weekly U.S. Conventional Gasoline with Alcohol Imports,Weekly U.S. Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_R10-Z00_2,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Imports,,,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Imports,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_R20-Z00_2,weekly Midwest (PADD 2) Conventional Gasoline with Alcohol Imports,Midwest,,Conventional Gasoline with Alcohol Imports,Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_R30-Z00_2,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Imports,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Imports,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_R40-Z00_2,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Imports,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Imports,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5IM_R50-Z00_2,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Imports,,,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Imports,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_NUS_1,Weekly U.S. Conventional Gasoline with Alcohol Ending Stocks,,,Weekly U.S. Conventional Gasoline with Alcohol Ending Stocks,Weekly U.S. Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_R10_1,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Ending Stocks,,,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Ending Stocks,Weekly East Coast (PADD 1) Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_R20_1,weekly Midwest (PADD 2) Conventional Gasoline with Alcohol Ending Stocks,Midwest,,Conventional Gasoline with Alcohol Ending Stocks,Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_R30_1,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Ending Stocks,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Ending Stocks,Weekly Gulf Coast (PADD 3) Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_R40_1,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Ending Stocks,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Ending Stocks,Weekly Rocky Mountain (PADD 4) Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5ST_R50_1,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Ending Stocks,,,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Ending Stocks,Weekly West Coast (PADD 5) Conventional Gasoline with Alcohol Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_NUS_2,weekly U.S. Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,U.S.,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_R10_2,weekly East Coast (PADD 1) Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,East Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_R20_2,weekly Midwest (PADD 2) Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Midwest,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_R30_2,weekly Gulf Coast (PADD 3) Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Gulf Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_R40_2,weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Rocky Mountain,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG5TP_R50_2,weekly West Coast (PADD 5) Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,West Coast,,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_NUS-Z00_2,Weekly U.S. Conventional Gasoline Other Imports,,,Weekly U.S. Conventional Gasoline Other Imports,Weekly U.S. Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_R10-Z00_2,Weekly East Coast (PADD 1) Conventional Gasoline Other Imports,,,Weekly East Coast (PADD 1) Conventional Gasoline Other Imports,Weekly East Coast (PADD 1) Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_R20-Z00_2,weekly Midwest (PADD 2) Conventional Gasoline Other Imports,Midwest,,Conventional Gasoline Other Imports,Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_R30-Z00_2,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Imports,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Imports,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_R40-Z00_2,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Imports,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Imports,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6IM_R50-Z00_2,Weekly West Coast (PADD 5) Conventional Gasoline Other Imports,,,Weekly West Coast (PADD 5) Conventional Gasoline Other Imports,Weekly West Coast (PADD 5) Conventional Gasoline Other Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_NUS_1,Weekly U.S. Conventional Gasoline Other Ending Stocks,,,Weekly U.S. Conventional Gasoline Other Ending Stocks,Weekly U.S. Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_R10_1,Weekly East Coast (PADD 1) Conventional Gasoline Other Ending Stocks,,,Weekly East Coast (PADD 1) Conventional Gasoline Other Ending Stocks,Weekly East Coast (PADD 1) Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_R20_1,weekly Midwest (PADD 2) Conventional Gasoline Other Ending Stocks,Midwest,,Conventional Gasoline Other Ending Stocks,Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_R30_1,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Ending Stocks,,,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Ending Stocks,Weekly Gulf Coast (PADD 3) Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_R40_1,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Ending Stocks,,,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Ending Stocks,Weekly Rocky Mountain (PADD 4) Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6ST_R50_1,Weekly West Coast (PADD 5) Conventional Gasoline Other Ending Stocks,,,Weekly West Coast (PADD 5) Conventional Gasoline Other Ending Stocks,Weekly West Coast (PADD 5) Conventional Gasoline Other Ending Stocks,Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_NUS_2,weekly U.S. Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,U.S.,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_R10_2,weekly East Coast (PADD 1) Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,East Coast,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_R20_2,weekly Midwest (PADD 2) Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Midwest,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_R30_2,weekly Gulf Coast (PADD 3) Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Gulf Coast,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_R40_2,weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Rocky Mountain,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WG6TP_R50_2,weekly West Coast (PADD 5) Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,West Coast,,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Refinery and Blender Net Production Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WGFRPP12,weekly East Coast (PADD 1) Refinery and Blender Net Production of Finished Motor Gasoline,East Coast,,Refinery and Blender Net Production of Finished Motor Gasoline,Refinery and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WGFRPP22,weekly Midwest (PADD 2) Refinery and Blender Net Production of Finished Motor Gasoline,Midwest,,Refinery and Blender Net Production of Finished Motor Gasoline,Refinery and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WGFRPP32,weekly Gulf Coast (PADD 3) Refinery and Blender Net Production of Finished Motor Gasoline,Gulf Coast,,Refinery and Blender Net Production of Finished Motor Gasoline,Refinery and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WGFRPP42,weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production of Finished Motor Gasoline,Rocky Mountain,,Refinery and Blender Net Production of Finished Motor Gasoline,Refinery and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,WGFRPP52,weekly West Coast (PADD 5) Refinery and Blender Net Production of Finished Motor Gasoline,West Coast,,Refinery and Blender Net Production of Finished Motor Gasoline,Refinery and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
