fuel2002,fuel2002TypeDescription,fuelType,fuelTypeDescription,period,plantCode,plantName,primeMover,state,stateDescription,total-consumption,total-consumption-units
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56288,Salem Water Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56288,Salem Water Plant,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56289,Salem Street Dept,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56289,Salem Street Dept,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56363,Danville New Design Plant,ALL,VA,Virginia,13,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56363,Danville New Design Plant,IC,VA,Virginia,13,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56364,Danville Kentuck Road Plant,ALL,VA,Virginia,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56364,Danville Kentuck Road Plant,IC,VA,Virginia,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56367,Electric Avenue Facility,ALL,VA,Virginia,50,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56367,Electric Avenue Facility,IC,VA,Virginia,50,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56368,Water Treatment Plant Generators,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56368,Water Treatment Plant Generators,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56519,Salem Electric Department,ALL,VA,Virginia,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56519,Salem Electric Department,IC,VA,Virginia,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56629,Waterbury Generation,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56629,Waterbury Generation,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56680,Wicomico,ALL,MD,Maryland,107,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56680,Wicomico,IC,MD,Maryland,107,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56681,Amelia,ALL,VA,Virginia,149,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56681,Amelia,IC,VA,Virginia,149,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56682,Brunswick Landfill Gas,ALL,VA,Virginia,155,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56682,Brunswick Landfill Gas,IC,VA,Virginia,155,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56683,Charles City,ALL,VA,Virginia,382,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56683,Charles City,IC,VA,Virginia,382,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56684,Chesterfield Landfill Gas,ALL,VA,Virginia,371,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56684,Chesterfield Landfill Gas,IC,VA,Virginia,371,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56686,King & Queen,ALL,VA,Virginia,274,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56686,King & Queen,IC,VA,Virginia,274,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56687,Mountain View,ALL,PA,Pennsylvania,141,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56687,Mountain View,IC,PA,Pennsylvania,141,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56690,Pine Grove,ALL,PA,Pennsylvania,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56690,Pine Grove,IC,PA,Pennsylvania,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56692,Rockville 1 & 2,ALL,VA,Virginia,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56692,Rockville 1 & 2,IC,VA,Virginia,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56693,Virginia Beach,ALL,VA,Virginia,46,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56693,Virginia Beach,IC,VA,Virginia,46,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56785,Virginia Tech Power Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56785,Virginia Tech Power Plant,ST,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56798,Kleen Energy Systems Project,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56798,Kleen Energy Systems Project,CA,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56798,Kleen Energy Systems Project,CT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56807,Bear Garden,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56807,Bear Garden,CA,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56807,Bear Garden,CT,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56808,Virginia City Hybrid Energy Center,ALL,VA,Virginia,321,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56808,Virginia City Hybrid Energy Center,ST,VA,Virginia,321,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56940,CPV Valley Energy Center,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56940,CPV Valley Energy Center,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56940,CPV Valley Energy Center,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56964,Bayonne Energy Center,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,56964,Bayonne Energy Center,GT,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57068,GenConn Middletown LLC,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57068,GenConn Middletown LLC,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57070,GenConn Devon LLC,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57070,GenConn Devon LLC,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57349,Garrison Energy Center LLC,ALL,DE,Delaware,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57349,Garrison Energy Center LLC,CA,DE,Delaware,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57349,Garrison Energy Center LLC,CT,DE,Delaware,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57356,Henrico,ALL,VA,Virginia,51,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57356,Henrico,IC,VA,Virginia,51,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57598,Bridge Street 1 & 2,ALL,CT,Connecticut,108,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57598,Bridge Street 1 & 2,IC,CT,Connecticut,108,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,57598,Bridge Street 1 & 2,ALL,CT,Connecticut,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,57598,Bridge Street 1 & 2,IC,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57599,"Fort Hill 1, 2, 3 & 4",ALL,CT,Connecticut,101,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57599,"Fort Hill 1, 2, 3 & 4",IC,CT,Connecticut,101,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57600,Fishers Island 1,ALL,NY,New York,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57600,Fishers Island 1,IC,NY,New York,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57601,Gary Court 1 & 2,ALL,CT,Connecticut,104,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57601,Gary Court 1 & 2,IC,CT,Connecticut,104,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57602,Jewett City 1,ALL,CT,Connecticut,50,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57602,Jewett City 1,IC,CT,Connecticut,50,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57603,LNG 1 & 2,ALL,CT,Connecticut,107,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57603,LNG 1 & 2,IC,CT,Connecticut,107,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57604,Lebanon Pines 1 & 2,ALL,CT,Connecticut,104,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57604,Lebanon Pines 1 & 2,IC,CT,Connecticut,104,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57605,Water Treatment 1 & 2,ALL,CT,Connecticut,45,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57605,Water Treatment 1 & 2,IC,CT,Connecticut,45,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57624,Norwich WWTP,ALL,CT,Connecticut,4,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57624,Norwich WWTP,IC,CT,Connecticut,4,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57664,Astoria Energy II,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57664,Astoria Energy II,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57664,Astoria Energy II,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57689,Norden 1-3,ALL,CT,Connecticut,10,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57689,Norden 1-3,IC,CT,Connecticut,10,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57788,US GSA Heating and Transmission,ALL,DC,District of Columbia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57788,US GSA Heating and Transmission,GT,DC,District of Columbia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57804,Middlebury College,ALL,VT,Vermont,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,57804,Middlebury College,ST,VT,Vermont,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,57804,Middlebury College,ALL,VT,Vermont,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,57804,Middlebury College,ST,VT,Vermont,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58047,PPG Monroeville Chemicals Center,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58047,PPG Monroeville Chemicals Center,IC,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58051,Vitro Architectural Glass (PA),ALL,PA,Pennsylvania,9,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58051,Vitro Architectural Glass (PA),IC,PA,Pennsylvania,9,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58054,Burgess BioPower,ALL,NH,New Hampshire,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58054,Burgess BioPower,ST,NH,New Hampshire,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58153,Eastern Maine Medical Center,ALL,ME,Maine,13,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58153,Eastern Maine Medical Center,GT,ME,Maine,13,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58157,University of Rochester,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58157,University of Rochester,ST,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58159,UCONN Cogen Facility,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58159,UCONN Cogen Facility,CA,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58159,UCONN Cogen Facility,CT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58160,Williams College - Campus CHP,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58160,Williams College - Campus CHP,IC,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,58160,Williams College - Campus CHP,ALL,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,58160,Williams College - Campus CHP,ST,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58166,Smith College Central Heating Plant,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58166,Smith College Central Heating Plant,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58167,William Floyd School District,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58167,William Floyd School District,IC,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58172,Seaside Heights Power Plant,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58172,Seaside Heights Power Plant,IC,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58180,UNH 7.9 MW Plant,ALL,NH,New Hampshire,213,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58180,UNH 7.9 MW Plant,GT,NH,New Hampshire,213,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58184,Rand Whitney CHP Plant,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58184,Rand Whitney CHP Plant,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58185,Amherst College Co Gen,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58185,Amherst College Co Gen,GT,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,58185,Amherst College Co Gen,ALL,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2021-09,58185,Amherst College Co Gen,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58186,HVCC Cogen Plant,ALL,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58186,HVCC Cogen Plant,IC,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58194,West Campus Steam Plant,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58194,West Campus Steam Plant,ST,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58195,East Campus Steam Plant,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58195,East Campus Steam Plant,GT,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58207,Central Utility Plant at White Oak,ALL,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58207,Central Utility Plant at White Oak,CA,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58207,Central Utility Plant at White Oak,CT,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58207,Central Utility Plant at White Oak,GT,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58207,Central Utility Plant at White Oak,IC,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58224,CCSU Co-Gen-STBY Gen,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58224,CCSU Co-Gen-STBY Gen,IC,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58507,Montefieor Medical Center Moses Division,ALL,NY,New York,65,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58507,Montefieor Medical Center Moses Division,GT,NY,New York,31,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58507,Montefieor Medical Center Moses Division,IC,NY,New York,34,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58584,Princeton University Cogeneration,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58584,Princeton University Cogeneration,GT,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58947,Bristol Myers Squibb Lawrenceville,ALL,NJ,New Jersey,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58947,Bristol Myers Squibb Lawrenceville,GT,NJ,New Jersey,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,58947,Bristol Myers Squibb Lawrenceville,IC,NJ,New Jersey,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59415,Backus Microgrid Project,ALL,CT,Connecticut,103,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59415,Backus Microgrid Project,IC,CT,Connecticut,103,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59614,Monterey Diesel Generation Facility,ALL,VA,Virginia,20,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59614,Monterey Diesel Generation Facility,IC,VA,Virginia,20,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59717,Framingham State University Plant,ALL,MA,Massachusetts,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59717,Framingham State University Plant,IC,MA,Massachusetts,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59845,New River,ALL,VA,Virginia,69,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59845,New River,IC,VA,Virginia,69,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59882,Exelon West Medway II LLC,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,59882,Exelon West Medway II LLC,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60222,Bristol Plant,ALL,VA,Virginia,25,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60222,Bristol Plant,IC,VA,Virginia,25,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60234,Belle Haven Diesel Generation Facility,ALL,VA,Virginia,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60234,Belle Haven Diesel Generation Facility,IC,VA,Virginia,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60235,Perdue Diesel Generation Facility,ALL,VA,Virginia,49,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60235,Perdue Diesel Generation Facility,IC,VA,Virginia,49,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60236,Onancock Diesel Generation Facility,ALL,VA,Virginia,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,60236,Onancock Diesel Generation Facility,IC,VA,Virginia,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61025,Montefiore - Westchester Square,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61025,Montefiore - Westchester Square,IC,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61026,New York Presbyterian Hospital-168th St,ALL,NY,New York,8,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61026,New York Presbyterian Hospital-168th St,IC,NY,New York,8,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61238,NY - Presbyt. Hospital - 525 E 68TH St,ALL,NY,New York,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61238,NY - Presbyt. Hospital - 525 E 68TH St,IC,NY,New York,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61282,APG Combined Heat and Power Plant,ALL,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61282,APG Combined Heat and Power Plant,GT,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61378,Northern Westchester Hospital,ALL,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61378,Northern Westchester Hospital,IC,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61413,NYC-HH - CONEY ISLAND HOSPITAL,ALL,NY,New York,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61413,NYC-HH - CONEY ISLAND HOSPITAL,IC,NY,New York,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61414,NY Times Daily Production Facility,ALL,NY,New York,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61414,NY Times Daily Production Facility,IC,NY,New York,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61416,Mount Sinai Hospital,ALL,NY,New York,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61416,Mount Sinai Hospital,IC,NY,New York,11,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61488,NYU LANGONE HEALTH,ALL,NY,New York,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61488,NYU LANGONE HEALTH,IC,NY,New York,6,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61551,Good Samaritan Hospital,ALL,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61551,Good Samaritan Hospital,IC,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61567,Woodhull Hospital,ALL,NY,New York,9,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61567,Woodhull Hospital,IC,NY,New York,9,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61568,The Allen Hospital,ALL,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61568,The Allen Hospital,IC,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61569,Mount Sinai Beth Israel,ALL,NY,New York,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61569,Mount Sinai Beth Israel,IC,NY,New York,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61822,"Princeton Energy Center, LLC",ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61822,"Princeton Energy Center, LLC",IC,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61857,Toray Plastic America's CHP Plant,ALL,RI,Rhode Island,22,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61857,Toray Plastic America's CHP Plant,GT,RI,Rhode Island,22,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61890,NRG Chalk Point CT,ALL,MD,Maryland,52,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,61890,NRG Chalk Point CT,GT,MD,Maryland,52,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,62001,The Bank of New York,ALL,NY,New York,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,62001,The Bank of New York,IC,NY,New York,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,62002,Brooklyn Hospital Center,ALL,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,62002,Brooklyn Hospital Center,IC,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2021-09,62003,Saint Catherine of Siena Medical Center,ALL,NY,New York,1,barrels
