fueltype,period,respondent,respondent-name,timezone,timezone-description,type-name,value,value-units
OIL,2020-08-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,4335,megawatthours
OIL,2020-08-31,NE,New England,Central,Central,Petroleum,33,megawatthours
OIL,2020-09-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5030,megawatthours
OIL,2020-09-01,NE,New England,Central,Central,Petroleum,20,megawatthours
OIL,2020-09-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,6465,megawatthours
OIL,2020-09-02,NE,New England,Central,Central,Petroleum,12,megawatthours
OIL,2020-09-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,8051,megawatthours
OIL,2020-09-03,NE,New England,Central,Central,Petroleum,17,megawatthours
OIL,2020-09-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,8341,megawatthours
OIL,2020-09-04,NE,New England,Central,Central,Petroleum,28,megawatthours
OIL,2020-09-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,3962,megawatthours
OIL,2020-09-05,NE,New England,Central,Central,Petroleum,63,megawatthours
OIL,2020-09-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,4114,megawatthours
OIL,2020-09-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,4340,megawatthours
OIL,2020-09-07,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5513,megawatthours
OIL,2020-09-08,NE,New England,Central,Central,Petroleum,2398,megawatthours
OIL,2020-09-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,4880,megawatthours
OIL,2020-09-09,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2020-09-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5159,megawatthours
OIL,2020-09-10,NE,New England,Central,Central,Petroleum,105,megawatthours
OIL,2020-09-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,2629,megawatthours
OIL,2020-09-11,NE,New England,Central,Central,Petroleum,79,megawatthours
OIL,2020-09-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,1439,megawatthours
OIL,2020-09-12,NE,New England,Central,Central,Petroleum,13,megawatthours
OIL,2020-09-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,1436,megawatthours
OIL,2020-09-13,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,1489,megawatthours
OIL,2020-09-14,NE,New England,Central,Central,Petroleum,18,megawatthours
OIL,2020-09-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,2103,megawatthours
OIL,2020-09-15,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,2897,megawatthours
OIL,2020-09-16,NE,New England,Central,Central,Petroleum,76,megawatthours
OIL,2020-09-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,4741,megawatthours
OIL,2020-09-17,NE,New England,Central,Central,Petroleum,61,megawatthours
OIL,2020-09-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,4021,megawatthours
OIL,2020-09-18,NE,New England,Central,Central,Petroleum,65,megawatthours
OIL,2020-09-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,3851,megawatthours
OIL,2020-09-19,NE,New England,Central,Central,Petroleum,55,megawatthours
OIL,2020-09-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,3905,megawatthours
OIL,2020-09-20,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,4131,megawatthours
OIL,2020-09-21,NE,New England,Central,Central,Petroleum,37,megawatthours
OIL,2020-09-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,4347,megawatthours
OIL,2020-09-22,NE,New England,Central,Central,Petroleum,49,megawatthours
OIL,2020-09-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,4478,megawatthours
OIL,2020-09-23,NE,New England,Central,Central,Petroleum,41,megawatthours
OIL,2020-09-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,4407,megawatthours
OIL,2020-09-24,NE,New England,Central,Central,Petroleum,23,megawatthours
OIL,2020-09-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,4516,megawatthours
OIL,2020-09-25,NE,New England,Central,Central,Petroleum,46,megawatthours
OIL,2020-09-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,7837,megawatthours
OIL,2020-09-26,NE,New England,Central,Central,Petroleum,4,megawatthours
OIL,2020-09-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,11828,megawatthours
OIL,2020-09-27,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-09-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,12137,megawatthours
OIL,2020-09-28,NE,New England,Central,Central,Petroleum,125,megawatthours
OIL,2020-09-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,12263,megawatthours
OIL,2020-09-29,NE,New England,Central,Central,Petroleum,277,megawatthours
OIL,2020-09-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,11709,megawatthours
OIL,2020-09-30,NE,New England,Central,Central,Petroleum,161,megawatthours
OIL,2020-10-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,12523,megawatthours
OIL,2020-10-01,NE,New England,Central,Central,Petroleum,489,megawatthours
OIL,2020-10-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,9168,megawatthours
OIL,2020-10-02,NE,New England,Central,Central,Petroleum,94,megawatthours
OIL,2020-10-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,3846,megawatthours
OIL,2020-10-03,NE,New England,Central,Central,Petroleum,10,megawatthours
OIL,2020-10-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,3406,megawatthours
OIL,2020-10-04,NE,New England,Central,Central,Petroleum,122,megawatthours
OIL,2020-10-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,3769,megawatthours
OIL,2020-10-05,NE,New England,Central,Central,Petroleum,99,megawatthours
OIL,2020-10-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,3807,megawatthours
OIL,2020-10-06,NE,New England,Central,Central,Petroleum,186,megawatthours
OIL,2020-10-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,3907,megawatthours
OIL,2020-10-07,NE,New England,Central,Central,Petroleum,535,megawatthours
OIL,2020-10-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,3881,megawatthours
OIL,2020-10-08,NE,New England,Central,Central,Petroleum,24,megawatthours
OIL,2020-10-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,3862,megawatthours
OIL,2020-10-09,NE,New England,Central,Central,Petroleum,65,megawatthours
OIL,2020-10-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,3915,megawatthours
OIL,2020-10-10,NE,New England,Central,Central,Petroleum,18,megawatthours
OIL,2020-10-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,3855,megawatthours
OIL,2020-10-11,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-10-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,3863,megawatthours
OIL,2020-10-12,NE,New England,Central,Central,Petroleum,997,megawatthours
OIL,2020-10-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,3899,megawatthours
OIL,2020-10-13,NE,New England,Central,Central,Petroleum,409,megawatthours
OIL,2020-10-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,3933,megawatthours
OIL,2020-10-14,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-10-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,3745,megawatthours
OIL,2020-10-15,NE,New England,Central,Central,Petroleum,40,megawatthours
OIL,2020-10-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,3800,megawatthours
OIL,2020-10-16,NE,New England,Central,Central,Petroleum,98,megawatthours
OIL,2020-10-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,4044,megawatthours
OIL,2020-10-17,NE,New England,Central,Central,Petroleum,36,megawatthours
OIL,2020-10-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,3358,megawatthours
OIL,2020-10-18,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-10-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,3689,megawatthours
OIL,2020-10-19,NE,New England,Central,Central,Petroleum,154,megawatthours
OIL,2020-10-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,3821,megawatthours
OIL,2020-10-20,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-10-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,3765,megawatthours
OIL,2020-10-21,NE,New England,Central,Central,Petroleum,327,megawatthours
OIL,2020-10-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,4990,megawatthours
OIL,2020-10-22,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2020-10-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,3769,megawatthours
OIL,2020-10-23,NE,New England,Central,Central,Petroleum,15,megawatthours
OIL,2020-10-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,3693,megawatthours
OIL,2020-10-24,NE,New England,Central,Central,Petroleum,205,megawatthours
OIL,2020-10-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,3699,megawatthours
OIL,2020-10-25,NE,New England,Central,Central,Petroleum,65,megawatthours
OIL,2020-10-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,11850,megawatthours
OIL,2020-10-26,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-10-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5160,megawatthours
OIL,2020-10-27,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2020-10-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,3875,megawatthours
OIL,2020-10-28,NE,New England,Central,Central,Petroleum,67,megawatthours
OIL,2020-10-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,3795,megawatthours
OIL,2020-10-29,NE,New England,Central,Central,Petroleum,95,megawatthours
OIL,2020-10-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,3549,megawatthours
OIL,2020-10-30,NE,New England,Central,Central,Petroleum,223,megawatthours
OIL,2020-10-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,3858,megawatthours
OIL,2020-10-31,NE,New England,Central,Central,Petroleum,38,megawatthours
OIL,2020-11-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,3936,megawatthours
OIL,2020-11-01,NE,New England,Central,Central,Petroleum,168,megawatthours
OIL,2020-11-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,3859,megawatthours
OIL,2020-11-02,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,3794,megawatthours
OIL,2020-11-03,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,4513,megawatthours
OIL,2020-11-04,NE,New England,Central,Central,Petroleum,39,megawatthours
OIL,2020-11-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,5225,megawatthours
OIL,2020-11-05,NE,New England,Central,Central,Petroleum,275,megawatthours
OIL,2020-11-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,4375,megawatthours
OIL,2020-11-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,5247,megawatthours
OIL,2020-11-07,NE,New England,Central,Central,Petroleum,112,megawatthours
OIL,2020-11-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5167,megawatthours
OIL,2020-11-08,NE,New England,Central,Central,Petroleum,26,megawatthours
OIL,2020-11-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,4251,megawatthours
OIL,2020-11-09,NE,New England,Central,Central,Petroleum,19,megawatthours
OIL,2020-11-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5740,megawatthours
OIL,2020-11-10,NE,New England,Central,Central,Petroleum,682,megawatthours
OIL,2020-11-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,5433,megawatthours
OIL,2020-11-11,NE,New England,Central,Central,Petroleum,66,megawatthours
OIL,2020-11-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,4526,megawatthours
OIL,2020-11-12,NE,New England,Central,Central,Petroleum,46,megawatthours
OIL,2020-11-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,4588,megawatthours
OIL,2020-11-13,NE,New England,Central,Central,Petroleum,506,megawatthours
OIL,2020-11-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,4913,megawatthours
OIL,2020-11-14,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,4134,megawatthours
OIL,2020-11-15,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,4822,megawatthours
OIL,2020-11-16,NE,New England,Central,Central,Petroleum,1724,megawatthours
OIL,2020-11-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5786,megawatthours
OIL,2020-11-17,NE,New England,Central,Central,Petroleum,1562,megawatthours
OIL,2020-11-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,11633,megawatthours
OIL,2020-11-18,NE,New England,Central,Central,Petroleum,57,megawatthours
OIL,2020-11-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,17115,megawatthours
OIL,2020-11-19,NE,New England,Central,Central,Petroleum,33,megawatthours
OIL,2020-11-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,4530,megawatthours
OIL,2020-11-20,NE,New England,Central,Central,Petroleum,44,megawatthours
OIL,2020-11-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,4477,megawatthours
OIL,2020-11-21,NE,New England,Central,Central,Petroleum,6,megawatthours
OIL,2020-11-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,4249,megawatthours
OIL,2020-11-22,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,4826,megawatthours
OIL,2020-11-23,NE,New England,Central,Central,Petroleum,61,megawatthours
OIL,2020-11-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,5044,megawatthours
OIL,2020-11-24,NE,New England,Central,Central,Petroleum,1541,megawatthours
OIL,2020-11-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5565,megawatthours
OIL,2020-11-25,NE,New England,Central,Central,Petroleum,178,megawatthours
OIL,2020-11-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,4194,megawatthours
OIL,2020-11-26,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,4555,megawatthours
OIL,2020-11-27,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,4282,megawatthours
OIL,2020-11-28,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,4363,megawatthours
OIL,2020-11-29,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-11-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,4499,megawatthours
OIL,2020-11-30,NE,New England,Central,Central,Petroleum,82,megawatthours
OIL,2020-12-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5251,megawatthours
OIL,2020-12-01,NE,New England,Central,Central,Petroleum,328,megawatthours
OIL,2020-12-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,7116,megawatthours
OIL,2020-12-02,NE,New England,Central,Central,Petroleum,337,megawatthours
OIL,2020-12-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,6356,megawatthours
OIL,2020-12-03,NE,New England,Central,Central,Petroleum,317,megawatthours
OIL,2020-12-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5246,megawatthours
OIL,2020-12-04,NE,New England,Central,Central,Petroleum,308,megawatthours
OIL,2020-12-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,5217,megawatthours
OIL,2020-12-05,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,5135,megawatthours
OIL,2020-12-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,7852,megawatthours
OIL,2020-12-07,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2020-12-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5836,megawatthours
OIL,2020-12-08,NE,New England,Central,Central,Petroleum,1118,megawatthours
OIL,2020-12-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,5774,megawatthours
OIL,2020-12-09,NE,New England,Central,Central,Petroleum,1771,megawatthours
OIL,2020-12-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5040,megawatthours
OIL,2020-12-10,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,6032,megawatthours
OIL,2020-12-11,NE,New England,Central,Central,Petroleum,77,megawatthours
OIL,2020-12-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,4527,megawatthours
OIL,2020-12-12,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5124,megawatthours
OIL,2020-12-13,NE,New England,Central,Central,Petroleum,13,megawatthours
OIL,2020-12-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,6914,megawatthours
OIL,2020-12-14,NE,New England,Central,Central,Petroleum,230,megawatthours
OIL,2020-12-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,8095,megawatthours
OIL,2020-12-15,NE,New England,Central,Central,Petroleum,4886,megawatthours
OIL,2020-12-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,4808,megawatthours
OIL,2020-12-16,NE,New England,Central,Central,Petroleum,6737,megawatthours
OIL,2020-12-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5495,megawatthours
OIL,2020-12-17,NE,New England,Central,Central,Petroleum,12309,megawatthours
OIL,2020-12-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,9157,megawatthours
OIL,2020-12-18,NE,New England,Central,Central,Petroleum,14968,megawatthours
OIL,2020-12-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,5706,megawatthours
OIL,2020-12-19,NE,New England,Central,Central,Petroleum,13741,megawatthours
OIL,2020-12-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,5246,megawatthours
OIL,2020-12-20,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,5230,megawatthours
OIL,2020-12-21,NE,New England,Central,Central,Petroleum,5,megawatthours
OIL,2020-12-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,5144,megawatthours
OIL,2020-12-22,NE,New England,Central,Central,Petroleum,319,megawatthours
OIL,2020-12-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5139,megawatthours
OIL,2020-12-23,NE,New England,Central,Central,Petroleum,12,megawatthours
OIL,2020-12-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,4501,megawatthours
OIL,2020-12-24,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,4551,megawatthours
OIL,2020-12-25,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,4892,megawatthours
OIL,2020-12-26,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,4647,megawatthours
OIL,2020-12-27,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,5064,megawatthours
OIL,2020-12-28,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2020-12-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,5117,megawatthours
OIL,2020-12-29,NE,New England,Central,Central,Petroleum,49,megawatthours
OIL,2020-12-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,4885,megawatthours
OIL,2020-12-30,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2020-12-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,4612,megawatthours
OIL,2020-12-31,NE,New England,Central,Central,Petroleum,10,megawatthours
OIL,2021-01-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,4688,megawatthours
OIL,2021-01-01,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,4412,megawatthours
OIL,2021-01-02,NE,New England,Central,Central,Petroleum,102,megawatthours
OIL,2021-01-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,4914,megawatthours
OIL,2021-01-03,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5177,megawatthours
OIL,2021-01-04,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,5162,megawatthours
OIL,2021-01-05,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,5227,megawatthours
OIL,2021-01-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,5359,megawatthours
OIL,2021-01-07,NE,New England,Central,Central,Petroleum,239,megawatthours
OIL,2021-01-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5139,megawatthours
OIL,2021-01-08,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2021-01-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,4817,megawatthours
OIL,2021-01-09,NE,New England,Central,Central,Petroleum,0,megawatthours
