fueltype,period,respondent,respondent-name,type-name,value,value-units
OIL,2025-10-25T12,MIDA,Mid-Atlantic,Petroleum,636,megawatthours
OIL,2025-10-25T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T11,MIDA,Mid-Atlantic,Petroleum,653,megawatthours
OIL,2025-10-25T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T10,MIDA,Mid-Atlantic,Petroleum,427,megawatthours
OIL,2025-10-25T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T09,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-25T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T08,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2025-10-25T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T07,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-25T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T06,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-25T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T05,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-25T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-25T04,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-25T04,NE,New England,Petroleum,53,megawatthours
OIL,2025-10-25T03,MIDA,Mid-Atlantic,Petroleum,205,megawatthours
OIL,2025-10-25T03,NE,New England,Petroleum,53,megawatthours
OIL,2025-10-25T02,MIDA,Mid-Atlantic,Petroleum,1021,megawatthours
OIL,2025-10-25T02,NE,New England,Petroleum,53,megawatthours
OIL,2025-10-25T01,MIDA,Mid-Atlantic,Petroleum,1175,megawatthours
OIL,2025-10-25T01,NE,New England,Petroleum,53,megawatthours
OIL,2025-10-25T00,MIDA,Mid-Atlantic,Petroleum,1171,megawatthours
OIL,2025-10-25T00,NE,New England,Petroleum,53,megawatthours
OIL,2025-10-24T23,MIDA,Mid-Atlantic,Petroleum,1173,megawatthours
OIL,2025-10-24T23,NE,New England,Petroleum,54,megawatthours
OIL,2025-10-24T22,MIDA,Mid-Atlantic,Petroleum,846,megawatthours
OIL,2025-10-24T22,NE,New England,Petroleum,54,megawatthours
OIL,2025-10-24T21,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-24T21,NE,New England,Petroleum,39,megawatthours
OIL,2025-10-24T20,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-24T20,NE,New England,Petroleum,38,megawatthours
OIL,2025-10-24T19,MIDA,Mid-Atlantic,Petroleum,183,megawatthours
OIL,2025-10-24T19,NE,New England,Petroleum,38,megawatthours
OIL,2025-10-24T18,MIDA,Mid-Atlantic,Petroleum,199,megawatthours
OIL,2025-10-24T18,NE,New England,Petroleum,21,megawatthours
OIL,2025-10-24T17,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-24T17,NE,New England,Petroleum,21,megawatthours
OIL,2025-10-24T16,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2025-10-24T16,NE,New England,Petroleum,21,megawatthours
OIL,2025-10-24T15,MIDA,Mid-Atlantic,Petroleum,246,megawatthours
OIL,2025-10-24T15,NE,New England,Petroleum,22,megawatthours
OIL,2025-10-24T14,MIDA,Mid-Atlantic,Petroleum,445,megawatthours
OIL,2025-10-24T14,NE,New England,Petroleum,22,megawatthours
OIL,2025-10-24T13,MIDA,Mid-Atlantic,Petroleum,1345,megawatthours
OIL,2025-10-24T13,NE,New England,Petroleum,4,megawatthours
OIL,2025-10-24T12,MIDA,Mid-Atlantic,Petroleum,1475,megawatthours
OIL,2025-10-24T12,NE,New England,Petroleum,8,megawatthours
OIL,2025-10-24T11,MIDA,Mid-Atlantic,Petroleum,1229,megawatthours
OIL,2025-10-24T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T10,MIDA,Mid-Atlantic,Petroleum,675,megawatthours
OIL,2025-10-24T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T09,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2025-10-24T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T08,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-24T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T07,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-24T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T06,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-24T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T05,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-24T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-24T04,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-24T04,NE,New England,Petroleum,24,megawatthours
OIL,2025-10-24T03,MIDA,Mid-Atlantic,Petroleum,239,megawatthours
OIL,2025-10-24T03,NE,New England,Petroleum,24,megawatthours
OIL,2025-10-24T02,MIDA,Mid-Atlantic,Petroleum,1107,megawatthours
OIL,2025-10-24T02,NE,New England,Petroleum,24,megawatthours
OIL,2025-10-24T01,MIDA,Mid-Atlantic,Petroleum,1398,megawatthours
OIL,2025-10-24T01,NE,New England,Petroleum,24,megawatthours
OIL,2025-10-24T00,MIDA,Mid-Atlantic,Petroleum,1389,megawatthours
OIL,2025-10-24T00,NE,New England,Petroleum,24,megawatthours
OIL,2025-10-23T23,MIDA,Mid-Atlantic,Petroleum,1378,megawatthours
OIL,2025-10-23T23,NE,New England,Petroleum,21,megawatthours
OIL,2025-10-23T22,MIDA,Mid-Atlantic,Petroleum,986,megawatthours
OIL,2025-10-23T22,NE,New England,Petroleum,21,megawatthours
OIL,2025-10-23T21,MIDA,Mid-Atlantic,Petroleum,446,megawatthours
OIL,2025-10-23T21,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T20,MIDA,Mid-Atlantic,Petroleum,468,megawatthours
OIL,2025-10-23T20,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T19,MIDA,Mid-Atlantic,Petroleum,443,megawatthours
OIL,2025-10-23T19,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T18,MIDA,Mid-Atlantic,Petroleum,461,megawatthours
OIL,2025-10-23T18,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T17,MIDA,Mid-Atlantic,Petroleum,565,megawatthours
OIL,2025-10-23T17,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T16,MIDA,Mid-Atlantic,Petroleum,523,megawatthours
OIL,2025-10-23T16,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T15,MIDA,Mid-Atlantic,Petroleum,450,megawatthours
OIL,2025-10-23T15,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T14,MIDA,Mid-Atlantic,Petroleum,665,megawatthours
OIL,2025-10-23T14,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T13,MIDA,Mid-Atlantic,Petroleum,1343,megawatthours
OIL,2025-10-23T13,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T12,MIDA,Mid-Atlantic,Petroleum,1381,megawatthours
OIL,2025-10-23T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T11,MIDA,Mid-Atlantic,Petroleum,1327,megawatthours
OIL,2025-10-23T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T10,MIDA,Mid-Atlantic,Petroleum,376,megawatthours
OIL,2025-10-23T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T09,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2025-10-23T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T08,MIDA,Mid-Atlantic,Petroleum,179,megawatthours
OIL,2025-10-23T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T07,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2025-10-23T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T06,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2025-10-23T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T05,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2025-10-23T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-23T04,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2025-10-23T04,NE,New England,Petroleum,46,megawatthours
OIL,2025-10-23T03,MIDA,Mid-Atlantic,Petroleum,402,megawatthours
OIL,2025-10-23T03,NE,New England,Petroleum,46,megawatthours
OIL,2025-10-23T02,MIDA,Mid-Atlantic,Petroleum,1345,megawatthours
OIL,2025-10-23T02,NE,New England,Petroleum,47,megawatthours
OIL,2025-10-23T01,MIDA,Mid-Atlantic,Petroleum,1847,megawatthours
OIL,2025-10-23T01,NE,New England,Petroleum,47,megawatthours
OIL,2025-10-23T00,MIDA,Mid-Atlantic,Petroleum,1654,megawatthours
OIL,2025-10-23T00,NE,New England,Petroleum,47,megawatthours
OIL,2025-10-22T23,MIDA,Mid-Atlantic,Petroleum,1409,megawatthours
OIL,2025-10-22T23,NE,New England,Petroleum,47,megawatthours
OIL,2025-10-22T22,MIDA,Mid-Atlantic,Petroleum,1023,megawatthours
OIL,2025-10-22T22,NE,New England,Petroleum,33,megawatthours
OIL,2025-10-22T21,MIDA,Mid-Atlantic,Petroleum,345,megawatthours
OIL,2025-10-22T21,NE,New England,Petroleum,44,megawatthours
OIL,2025-10-22T20,MIDA,Mid-Atlantic,Petroleum,344,megawatthours
OIL,2025-10-22T20,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T19,MIDA,Mid-Atlantic,Petroleum,352,megawatthours
OIL,2025-10-22T19,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T18,MIDA,Mid-Atlantic,Petroleum,399,megawatthours
OIL,2025-10-22T18,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T17,MIDA,Mid-Atlantic,Petroleum,396,megawatthours
OIL,2025-10-22T17,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T16,MIDA,Mid-Atlantic,Petroleum,349,megawatthours
OIL,2025-10-22T16,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T15,MIDA,Mid-Atlantic,Petroleum,354,megawatthours
OIL,2025-10-22T15,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T14,MIDA,Mid-Atlantic,Petroleum,354,megawatthours
OIL,2025-10-22T14,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T13,MIDA,Mid-Atlantic,Petroleum,362,megawatthours
OIL,2025-10-22T13,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T12,MIDA,Mid-Atlantic,Petroleum,275,megawatthours
OIL,2025-10-22T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T11,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2025-10-22T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T10,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2025-10-22T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T09,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2025-10-22T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T08,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-22T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T07,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-22T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T06,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-22T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T05,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-22T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-22T04,MIDA,Mid-Atlantic,Petroleum,168,megawatthours
OIL,2025-10-22T04,NE,New England,Petroleum,106,megawatthours
OIL,2025-10-22T03,MIDA,Mid-Atlantic,Petroleum,306,megawatthours
OIL,2025-10-22T03,NE,New England,Petroleum,107,megawatthours
OIL,2025-10-22T02,MIDA,Mid-Atlantic,Petroleum,1367,megawatthours
OIL,2025-10-22T02,NE,New England,Petroleum,108,megawatthours
OIL,2025-10-22T01,MIDA,Mid-Atlantic,Petroleum,1414,megawatthours
OIL,2025-10-22T01,NE,New England,Petroleum,108,megawatthours
OIL,2025-10-22T00,MIDA,Mid-Atlantic,Petroleum,1499,megawatthours
OIL,2025-10-22T00,NE,New England,Petroleum,109,megawatthours
OIL,2025-10-21T23,MIDA,Mid-Atlantic,Petroleum,1548,megawatthours
OIL,2025-10-21T23,NE,New England,Petroleum,389,megawatthours
OIL,2025-10-21T22,MIDA,Mid-Atlantic,Petroleum,1285,megawatthours
OIL,2025-10-21T22,NE,New England,Petroleum,96,megawatthours
OIL,2025-10-21T21,MIDA,Mid-Atlantic,Petroleum,365,megawatthours
OIL,2025-10-21T21,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-21T20,MIDA,Mid-Atlantic,Petroleum,338,megawatthours
OIL,2025-10-21T20,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T19,MIDA,Mid-Atlantic,Petroleum,344,megawatthours
OIL,2025-10-21T19,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T18,MIDA,Mid-Atlantic,Petroleum,348,megawatthours
OIL,2025-10-21T18,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T17,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2025-10-21T17,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T16,MIDA,Mid-Atlantic,Petroleum,349,megawatthours
OIL,2025-10-21T16,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T15,MIDA,Mid-Atlantic,Petroleum,268,megawatthours
OIL,2025-10-21T15,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T14,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-21T14,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-21T13,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-21T13,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-21T12,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-21T12,NE,New England,Petroleum,86,megawatthours
OIL,2025-10-21T11,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-21T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T10,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-21T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T09,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-21T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T08,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-21T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T07,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2025-10-21T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T06,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2025-10-21T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T05,MIDA,Mid-Atlantic,Petroleum,232,megawatthours
OIL,2025-10-21T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-21T04,MIDA,Mid-Atlantic,Petroleum,334,megawatthours
OIL,2025-10-21T04,NE,New England,Petroleum,57,megawatthours
OIL,2025-10-21T03,MIDA,Mid-Atlantic,Petroleum,333,megawatthours
OIL,2025-10-21T03,NE,New England,Petroleum,57,megawatthours
OIL,2025-10-21T02,MIDA,Mid-Atlantic,Petroleum,722,megawatthours
OIL,2025-10-21T02,NE,New England,Petroleum,58,megawatthours
OIL,2025-10-21T01,MIDA,Mid-Atlantic,Petroleum,909,megawatthours
OIL,2025-10-21T01,NE,New England,Petroleum,58,megawatthours
OIL,2025-10-21T00,MIDA,Mid-Atlantic,Petroleum,852,megawatthours
OIL,2025-10-21T00,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-20T23,MIDA,Mid-Atlantic,Petroleum,1068,megawatthours
OIL,2025-10-20T23,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-20T22,MIDA,Mid-Atlantic,Petroleum,773,megawatthours
OIL,2025-10-20T22,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-20T21,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2025-10-20T21,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-20T20,MIDA,Mid-Atlantic,Petroleum,322,megawatthours
OIL,2025-10-20T20,NE,New England,Petroleum,59,megawatthours
OIL,2025-10-20T19,MIDA,Mid-Atlantic,Petroleum,328,megawatthours
OIL,2025-10-20T19,NE,New England,Petroleum,58,megawatthours
OIL,2025-10-20T18,MIDA,Mid-Atlantic,Petroleum,338,megawatthours
OIL,2025-10-20T18,NE,New England,Petroleum,58,megawatthours
OIL,2025-10-20T17,MIDA,Mid-Atlantic,Petroleum,394,megawatthours
OIL,2025-10-20T17,NE,New England,Petroleum,58,megawatthours
OIL,2025-10-20T16,MIDA,Mid-Atlantic,Petroleum,431,megawatthours
OIL,2025-10-20T16,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-20T15,MIDA,Mid-Atlantic,Petroleum,468,megawatthours
OIL,2025-10-20T15,NE,New England,Petroleum,60,megawatthours
OIL,2025-10-20T14,MIDA,Mid-Atlantic,Petroleum,497,megawatthours
OIL,2025-10-20T14,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T13,MIDA,Mid-Atlantic,Petroleum,504,megawatthours
OIL,2025-10-20T13,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T12,MIDA,Mid-Atlantic,Petroleum,330,megawatthours
OIL,2025-10-20T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T11,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2025-10-20T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T10,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2025-10-20T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T09,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-20T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T08,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-20T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T07,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-20T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T06,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-20T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T05,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-20T05,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-20T04,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-20T03,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-10-20T02,MIDA,Mid-Atlantic,Petroleum,652,megawatthours
OIL,2025-10-20T01,MIDA,Mid-Atlantic,Petroleum,784,megawatthours
OIL,2025-10-20T00,MIDA,Mid-Atlantic,Petroleum,756,megawatthours
OIL,2025-10-19T23,MIDA,Mid-Atlantic,Petroleum,282,megawatthours
OIL,2025-10-19T22,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2025-10-19T21,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-19T20,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-19T19,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-19T18,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-19T17,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-19T16,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-19T15,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-19T14,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-19T13,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-19T12,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-19T11,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-19T10,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-19T09,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-19T08,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2025-10-19T07,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-19T06,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-19T05,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-19T04,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2025-10-19T04,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-19T03,MIDA,Mid-Atlantic,Petroleum,340,megawatthours
OIL,2025-10-19T03,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-19T02,MIDA,Mid-Atlantic,Petroleum,910,megawatthours
OIL,2025-10-19T02,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-19T01,MIDA,Mid-Atlantic,Petroleum,1106,megawatthours
OIL,2025-10-19T01,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-19T00,MIDA,Mid-Atlantic,Petroleum,1260,megawatthours
OIL,2025-10-19T00,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T23,MIDA,Mid-Atlantic,Petroleum,1257,megawatthours
OIL,2025-10-18T23,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T22,MIDA,Mid-Atlantic,Petroleum,929,megawatthours
OIL,2025-10-18T22,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T21,MIDA,Mid-Atlantic,Petroleum,303,megawatthours
OIL,2025-10-18T21,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T20,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T20,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T19,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-18T19,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T18,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-18T18,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T17,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-18T17,NE,New England,Petroleum,11,megawatthours
OIL,2025-10-18T16,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-18T16,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T15,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-18T15,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T14,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-18T14,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T13,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T13,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T12,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T12,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T11,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-18T11,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T10,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2025-10-18T10,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T09,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-18T09,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T08,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2025-10-18T08,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T07,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T07,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T06,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2025-10-18T06,NE,New England,Petroleum,0,megawatthours
OIL,2025-10-18T05,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T05,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T04,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2025-10-18T04,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T03,MIDA,Mid-Atlantic,Petroleum,412,megawatthours
OIL,2025-10-18T03,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T02,MIDA,Mid-Atlantic,Petroleum,635,megawatthours
OIL,2025-10-18T02,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T01,MIDA,Mid-Atlantic,Petroleum,654,megawatthours
OIL,2025-10-18T01,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-18T00,MIDA,Mid-Atlantic,Petroleum,630,megawatthours
OIL,2025-10-18T00,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-17T23,MIDA,Mid-Atlantic,Petroleum,556,megawatthours
OIL,2025-10-17T23,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-17T22,MIDA,Mid-Atlantic,Petroleum,301,megawatthours
OIL,2025-10-17T22,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-17T21,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2025-10-17T21,NE,New England,Petroleum,10,megawatthours
OIL,2025-10-17T20,MIDA,Mid-Atlantic,Petroleum,248,megawatthours
