period,hour_utc,weekday_utc,mida_ne_actual_demand_mwh,mida_ne_dayahead_demand_forecast_mwh,mida_ne_oil_generation_mwh,estimated_dfo_generation
2025-09-17T01,1,2,0.000000,0.000000,512.000000,588.802767
2025-09-17T02,2,2,0.000000,0.000000,476.000000,547.402572
2025-09-17T03,3,2,0.000000,0.000000,280.000000,322.001513
2025-09-17T04,4,2,0.000000,0.000000,86.000000,98.900465
2025-09-17T05,5,2,0.000000,0.000000,85.000000,97.750459
2025-09-17T06,6,2,0.000000,0.000000,88.000000,101.200476
2025-09-17T07,7,2,0.000000,0.000000,90.000000,103.500486
2025-09-17T08,8,2,0.000000,0.000000,92.000000,105.800497
2025-09-17T09,9,2,0.000000,0.000000,93.000000,106.950503
2025-09-17T10,10,2,0.000000,0.000000,93.000000,106.950503
2025-09-17T11,11,2,0.000000,0.000000,90.000000,103.500486
2025-09-17T12,12,2,0.000000,0.000000,87.000000,100.050470
2025-09-17T13,13,2,0.000000,0.000000,97.000000,111.550524
2025-09-17T14,14,2,0.000000,0.000000,101.000000,116.150546
2025-09-17T15,15,2,0.000000,0.000000,256.000000,294.401383
2025-09-17T16,16,2,0.000000,0.000000,438.000000,503.702367
2025-09-17T17,17,2,0.000000,0.000000,441.000000,507.152383
2025-09-17T18,18,2,0.000000,0.000000,419.000000,481.852264
2025-09-17T19,19,2,0.000000,0.000000,415.000000,477.252243
2025-09-17T20,20,2,0.000000,0.000000,488.000000,561.202637
2025-09-17T21,21,2,0.000000,0.000000,506.000000,581.902735
2025-09-17T22,22,2,0.000000,0.000000,487.000000,560.052632
2025-09-17T23,23,2,0.000000,0.000000,520.000000,598.002810
2025-09-18T00,0,3,0.000000,0.000000,588.000000,676.203178
2025-09-18T01,1,3,0.000000,0.000000,509.000000,585.352751
2025-09-18T02,2,3,0.000000,0.000000,478.000000,549.702583
2025-09-18T03,3,3,0.000000,0.000000,416.000000,478.402248
2025-09-18T04,4,3,0.000000,0.000000,405.000000,465.752189
2025-09-18T05,5,3,0.000000,0.000000,82.000000,94.300443
2025-09-18T06,6,3,0.000000,0.000000,80.000000,92.000432
2025-09-18T07,7,3,0.000000,0.000000,81.000000,93.150438
2025-09-18T08,8,3,0.000000,0.000000,84.000000,96.600454
2025-09-18T09,9,3,0.000000,0.000000,87.000000,100.050470
2025-09-18T10,10,3,0.000000,0.000000,88.000000,101.200476
2025-09-18T11,11,3,0.000000,0.000000,89.000000,102.350481
2025-09-18T12,12,3,0.000000,0.000000,86.000000,98.900465
2025-09-18T13,13,3,0.000000,0.000000,86.000000,98.900465
2025-09-18T14,14,3,0.000000,0.000000,84.000000,96.600454
2025-09-18T15,15,3,0.000000,0.000000,402.000000,462.302173
2025-09-18T16,16,3,0.000000,0.000000,1178.000000,1354.706366
2025-09-18T17,17,3,0.000000,0.000000,1369.000000,1574.357398
2025-09-18T18,18,3,0.000000,0.000000,1349.000000,1551.357290
2025-09-18T19,19,3,0.000000,0.000000,1327.000000,1526.057171
2025-09-18T20,20,3,0.000000,0.000000,1362.000000,1566.307361
2025-09-18T21,21,3,0.000000,0.000000,1536.000000,1766.408301
2025-09-18T22,22,3,0.000000,0.000000,1600.000000,1840.008647
2025-09-18T23,23,3,0.000000,0.000000,1910.000000,2196.510322
2025-09-19T00,0,4,0.000000,0.000000,2392.000000,2750.812927
2025-09-19T01,1,4,0.000000,0.000000,1809.000000,2080.359776
2025-09-19T02,2,4,0.000000,0.000000,1576.000000,1812.408517
2025-09-19T03,3,4,0.000000,0.000000,1452.000000,1669.807847
2025-09-19T04,4,4,0.000000,0.000000,1253.000000,1440.956772
2025-09-19T05,5,4,0.000000,0.000000,208.000000,239.201124
2025-09-19T06,6,4,0.000000,0.000000,89.000000,102.350481
2025-09-19T07,7,4,0.000000,0.000000,91.000000,104.650492
2025-09-19T08,8,4,0.000000,0.000000,93.000000,106.950503
2025-09-19T09,9,4,0.000000,0.000000,93.000000,106.950503
2025-09-19T10,10,4,0.000000,0.000000,91.000000,104.650492
2025-09-19T11,11,4,0.000000,0.000000,88.000000,101.200476
2025-09-19T12,12,4,0.000000,0.000000,86.000000,98.900465
2025-09-19T13,13,4,0.000000,0.000000,85.000000,97.750459
2025-09-19T14,14,4,0.000000,0.000000,107.000000,123.050578
2025-09-19T15,15,4,0.000000,0.000000,980.000000,1127.005296
2025-09-19T16,16,4,0.000000,0.000000,1253.000000,1440.956772
2025-09-19T17,17,4,0.000000,0.000000,1283.000000,1475.456934
2025-09-19T18,18,4,0.000000,0.000000,1358.000000,1561.707339
2025-09-19T19,19,4,0.000000,0.000000,1558.000000,1791.708420
2025-09-19T20,20,4,0.000000,0.000000,1451.000000,1668.657842
2025-09-19T21,21,4,0.000000,0.000000,1506.000000,1731.908139
2025-09-19T22,22,4,0.000000,0.000000,1843.000000,2119.459960
2025-09-19T23,23,4,0.000000,0.000000,2322.000000,2670.312549
2025-09-20T00,0,5,0.000000,0.000000,2004.000000,2304.610830
2025-09-20T01,1,5,0.000000,0.000000,1530.000000,1759.508269
2025-09-20T02,2,5,0.000000,0.000000,1518.000000,1745.708204
2025-09-20T03,3,5,0.000000,0.000000,1400.000000,1610.007566
2025-09-20T04,4,5,0.000000,0.000000,1315.000000,1512.257107
2025-09-20T05,5,5,0.000000,0.000000,301.000000,346.151627
2025-09-20T06,6,5,0.000000,0.000000,92.000000,105.800497
2025-09-20T07,7,5,0.000000,0.000000,94.000000,108.100508
2025-09-20T08,8,5,0.000000,0.000000,98.000000,112.700530
2025-09-20T09,9,5,0.000000,0.000000,100.000000,115.000540
2025-09-20T10,10,5,0.000000,0.000000,99.000000,113.850535
2025-09-20T11,11,5,0.000000,0.000000,96.000000,110.400519
2025-09-20T12,12,5,0.000000,0.000000,93.000000,106.950503
2025-09-20T13,13,5,0.000000,0.000000,91.000000,104.650492
2025-09-20T14,14,5,0.000000,0.000000,90.000000,103.500486
2025-09-20T15,15,5,0.000000,0.000000,364.000000,418.601967
2025-09-20T16,16,5,0.000000,0.000000,408.000000,469.202205
2025-09-20T17,17,5,0.000000,0.000000,411.000000,472.652221
2025-09-20T18,18,5,0.000000,0.000000,408.000000,469.202205
2025-09-20T19,19,5,0.000000,0.000000,408.000000,469.202205
2025-09-20T20,20,5,0.000000,0.000000,405.000000,465.752189
2025-09-20T21,21,5,0.000000,0.000000,403.000000,463.452178
2025-09-20T22,22,5,0.000000,0.000000,414.000000,476.102237
2025-09-20T23,23,5,0.000000,0.000000,484.000000,556.602616
2025-09-21T00,0,6,0.000000,0.000000,487.000000,560.052632
2025-09-21T01,1,6,0.000000,0.000000,491.000000,564.652653
2025-09-21T02,2,6,0.000000,0.000000,489.000000,562.352643
2025-09-21T03,3,6,0.000000,0.000000,427.000000,491.052308
2025-09-21T04,4,6,0.000000,0.000000,438.000000,503.702367
2025-09-21T05,5,6,0.000000,0.000000,172.000000,197.800930
2025-09-21T06,6,6,0.000000,0.000000,134.000000,154.100724
2025-09-21T07,7,6,0.000000,0.000000,154.000000,177.100832
2025-09-21T08,8,6,0.000000,0.000000,180.000000,207.000973
2025-09-21T09,9,6,0.000000,0.000000,198.000000,227.701070
2025-09-21T10,10,6,0.000000,0.000000,208.000000,239.201124
2025-09-21T11,11,6,0.000000,0.000000,209.000000,240.351129
2025-09-21T12,12,6,0.000000,0.000000,210.000000,241.501135
2025-09-21T13,13,6,0.000000,0.000000,212.000000,243.801146
2025-09-21T14,14,6,0.000000,0.000000,219.000000,251.851184
2025-09-21T15,15,6,0.000000,0.000000,500.000000,575.002702
2025-09-21T16,16,6,0.000000,0.000000,562.000000,646.303037
2025-09-21T17,17,6,0.000000,0.000000,555.000000,638.252999
2025-09-21T18,18,6,0.000000,0.000000,548.000000,630.202962
2025-09-21T19,19,6,0.000000,0.000000,513.000000,589.952772
2025-09-21T20,20,6,0.000000,0.000000,540.000000,621.002918
2025-09-21T21,21,6,0.000000,0.000000,542.000000,623.302929
2025-09-21T22,22,6,0.000000,0.000000,542.000000,623.302929
2025-09-21T23,23,6,0.000000,0.000000,594.000000,683.103210
2025-09-22T00,0,0,0.000000,0.000000,630.000000,724.503405
2025-09-22T01,1,0,0.000000,0.000000,632.000000,726.803415
2025-09-22T02,2,0,0.000000,0.000000,629.000000,723.353399
2025-09-22T03,3,0,0.000000,0.000000,559.000000,642.853021
2025-09-22T04,4,0,0.000000,0.000000,480.000000,552.002594
2025-09-22T05,5,0,0.000000,0.000000,272.000000,312.801470
2025-09-22T06,6,0,0.000000,0.000000,217.000000,249.551173
2025-09-22T07,7,0,0.000000,0.000000,220.000000,253.001189
2025-09-22T08,8,0,0.000000,0.000000,221.000000,254.151194
2025-09-22T09,9,0,0.000000,0.000000,227.000000,261.051227
2025-09-22T10,10,0,0.000000,0.000000,230.000000,264.501243
2025-09-22T11,11,0,0.000000,0.000000,232.000000,266.801254
2025-09-22T12,12,0,0.000000,0.000000,236.000000,271.401275
2025-09-22T13,13,0,0.000000,0.000000,231.000000,265.651248
2025-09-22T14,14,0,0.000000,0.000000,228.000000,262.201232
2025-09-22T15,15,0,0.000000,0.000000,800.000000,920.004323
2025-09-22T16,16,0,0.000000,0.000000,1233.000000,1417.956663
2025-09-22T17,17,0,0.000000,0.000000,1299.000000,1493.857020
2025-09-22T18,18,0,0.000000,0.000000,1450.000000,1667.507836
2025-09-22T19,19,0,0.000000,0.000000,1353.000000,1555.957312
2025-09-22T20,20,0,0.000000,0.000000,1270.000000,1460.506863
2025-09-22T21,21,0,0.000000,0.000000,1327.000000,1526.057171
2025-09-22T22,22,0,0.000000,0.000000,1373.000000,1578.957420
2025-09-22T23,23,0,0.000000,0.000000,1423.000000,1636.457690
2025-09-23T00,0,1,0.000000,0.000000,1437.000000,1652.557766
2025-09-23T01,1,1,0.000000,0.000000,1446.000000,1662.907815
2025-09-23T02,2,1,0.000000,0.000000,1410.000000,1621.507620
2025-09-23T03,3,1,0.000000,0.000000,1156.000000,1329.406247
2025-09-23T04,4,1,0.000000,0.000000,1072.000000,1232.805793
2025-09-23T05,5,1,0.000000,0.000000,251.000000,288.651356
2025-09-23T06,6,1,0.000000,0.000000,221.000000,254.151194
2025-09-23T07,7,1,0.000000,0.000000,222.000000,255.301200
2025-09-23T08,8,1,0.000000,0.000000,225.000000,258.751216
2025-09-23T09,9,1,0.000000,0.000000,226.000000,259.901221
2025-09-23T10,10,1,0.000000,0.000000,228.000000,262.201232
2025-09-23T11,11,1,0.000000,0.000000,226.000000,259.901221
2025-09-23T12,12,1,0.000000,0.000000,361.000000,415.151951
2025-09-23T13,13,1,0.000000,0.000000,393.000000,451.952124
2025-09-23T14,14,1,0.000000,0.000000,389.000000,447.352102
2025-09-23T15,15,1,0.000000,0.000000,794.000000,913.104291
2025-09-23T16,16,1,0.000000,0.000000,1081.000000,1243.155842
2025-09-23T17,17,1,0.000000,0.000000,1278.000000,1469.706907
2025-09-23T18,18,1,0.000000,0.000000,1248.000000,1435.206745
2025-09-23T19,19,1,0.000000,0.000000,1449.000000,1666.357831
2025-09-23T20,20,1,0.000000,0.000000,1649.000000,1896.358912
2025-09-23T21,21,1,0.000000,0.000000,1784.000000,2051.609641
2025-09-23T22,22,1,0.000000,0.000000,1560.000000,1794.008431
2025-09-23T23,23,1,0.000000,0.000000,1701.000000,1956.159193
2025-09-24T00,0,2,0.000000,0.000000,1731.000000,1990.659355
2025-09-24T01,1,2,0.000000,0.000000,1627.000000,1871.058793
2025-09-24T02,2,2,0.000000,0.000000,1495.000000,1719.258079
2025-09-24T03,3,2,0.000000,0.000000,1202.000000,1382.306496
2025-09-24T04,4,2,0.000000,0.000000,1045.000000,1201.755647
2025-09-24T05,5,2,0.000000,0.000000,339.000000,389.851832
2025-09-24T06,6,2,0.000000,0.000000,218.000000,250.701178
2025-09-24T07,7,2,0.000000,0.000000,221.000000,254.151194
2025-09-24T08,8,2,0.000000,0.000000,225.000000,258.751216
2025-09-24T09,9,2,0.000000,0.000000,223.000000,256.451205
2025-09-24T10,10,2,0.000000,0.000000,227.000000,261.051227
2025-09-24T11,11,2,0.000000,0.000000,238.000000,273.701286
2025-09-24T12,12,2,0.000000,0.000000,370.000000,425.502000
2025-09-24T13,13,2,0.000000,0.000000,403.000000,463.452178
2025-09-24T14,14,2,0.000000,0.000000,404.000000,464.602183
