week_ending,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2019-02-01,jet,217.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,252.15514285714283,0.0,0.0,0.0,0.0,0.0,0.0,252.15514285714283,-35.15514285714284,35.15514285714284
2019-02-08,jet,168.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,190.57199999999997,0.0,0.0,0.0,0.0,0.0,0.0,190.57199999999997,-22.572000000000003,22.572000000000003
2019-02-15,jet,165.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,190.57199999999997,0.0,0.0,0.0,0.0,0.0,0.0,190.57199999999997,-25.572000000000003,25.572000000000003
2019-02-22,jet,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,190.57199999999997,0.0,0.0,0.0,0.0,0.0,0.0,190.57199999999997,45.428,-45.428
2019-03-01,jet,129.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,187.5362857142857,0.0,0.0,0.0,0.0,0.0,0.0,187.5362857142857,-58.53628571428572,58.53628571428572
2019-03-08,jet,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,169.32199999999997,0.0,0.0,0.0,0.0,0.0,0.0,169.32199999999997,130.678,-130.678
2019-03-15,jet,228.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,169.32199999999997,0.0,0.0,0.0,0.0,0.0,0.0,169.32199999999997,58.678,-58.678
2019-03-22,jet,209.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,169.32199999999997,0.0,0.0,0.0,0.0,0.0,0.0,169.32199999999997,39.678,-39.678
2019-03-29,jet,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,169.32199999999997,0.0,0.0,0.0,0.0,0.0,0.0,169.32199999999997,-108.322,108.322
2019-04-05,jet,167.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,186.61557142857143,0.0,0.0,0.0,0.0,0.0,0.0,186.61557142857143,-19.61557142857142,19.61557142857142
2019-04-12,jet,278.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,193.533,0.0,0.0,0.0,0.0,0.0,0.0,193.533,84.46700000000001,-84.46700000000001
2019-04-19,jet,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,193.533,0.0,0.0,0.0,0.0,0.0,0.0,193.533,57.46700000000002,-57.46700000000002
2019-04-26,jet,159.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,193.533,0.0,0.0,0.0,0.0,0.0,0.0,193.533,-34.53299999999999,34.53299999999999
2019-05-03,jet,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,193.20771428571427,0.0,0.0,0.0,0.0,0.0,0.0,193.20771428571427,-88.20771428571427,88.20771428571427
2019-05-10,jet,292.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,192.77400000000003,0.0,0.0,0.0,0.0,0.0,0.0,192.77400000000003,99.226,-99.226
2019-05-17,jet,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,192.77400000000003,0.0,0.0,0.0,0.0,0.0,0.0,192.77400000000003,-46.774,46.774
2019-05-24,jet,78.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,192.77400000000003,0.0,0.0,0.0,0.0,0.0,0.0,192.77400000000003,-114.774,114.774
2019-05-31,jet,158.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,192.77400000000003,0.0,0.0,0.0,0.0,0.0,0.0,192.77400000000003,-34.774,34.774
2019-06-07,jet,139.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,212.03400000000002,0.0,0.0,0.0,0.0,0.0,0.0,212.03400000000002,-73.03400000000002,73.03400000000002
2019-06-14,jet,258.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,212.03400000000002,0.0,0.0,0.0,0.0,0.0,0.0,212.03400000000002,45.96599999999997,-45.96599999999997
2019-06-21,jet,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,212.03400000000002,0.0,0.0,0.0,0.0,0.0,0.0,212.03400000000002,-128.03400000000002,128.03400000000002
2019-06-28,jet,116.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,212.03400000000002,0.0,0.0,0.0,0.0,0.0,0.0,212.03400000000002,-96.03400000000002,96.03400000000002
2019-07-05,jet,203.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,208.76114285714286,0.0,0.0,0.0,0.0,0.0,0.0,208.76114285714286,-5.761142857142862,5.761142857142862
2019-07-12,jet,190.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,207.452,0.0,0.0,0.0,0.0,0.0,0.0,207.452,-17.451999999999998,17.451999999999998
2019-07-19,jet,227.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,207.452,0.0,0.0,0.0,0.0,0.0,0.0,207.452,19.548000000000002,-19.548000000000002
2019-07-26,jet,204.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,207.452,0.0,0.0,0.0,0.0,0.0,0.0,207.452,-3.451999999999998,3.451999999999998
2019-08-02,jet,95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,220.4565714285714,0.0,0.0,0.0,0.0,0.0,0.0,220.4565714285714,-125.45657142857142,125.45657142857142
2019-08-09,jet,239.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,252.968,0.0,0.0,0.0,0.0,0.0,0.0,252.968,-13.96799999999999,13.96799999999999
2019-08-16,jet,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,252.968,0.0,0.0,0.0,0.0,0.0,0.0,252.968,-107.96799999999999,107.96799999999999
2019-08-23,jet,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,252.968,0.0,0.0,0.0,0.0,0.0,0.0,252.968,-73.96799999999999,73.96799999999999
2019-08-30,jet,206.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,252.968,0.0,0.0,0.0,0.0,0.0,0.0,252.968,-46.967999999999996,46.967999999999996
2019-09-06,jet,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,242.6522857142857,0.0,0.0,0.0,0.0,0.0,0.0,242.6522857142857,-162.6522857142857,162.6522857142857
2019-09-13,jet,226.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,240.933,0.0,0.0,0.0,0.0,0.0,0.0,240.933,-14.932999999999993,14.932999999999993
2019-09-20,jet,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,240.933,0.0,0.0,0.0,0.0,0.0,0.0,240.933,-117.93299999999999,117.93299999999999
2019-09-27,jet,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,240.933,0.0,0.0,0.0,0.0,0.0,0.0,240.933,-130.933,130.933
2019-10-04,jet,274.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,228.73185714285714,0.0,0.0,0.0,0.0,0.0,0.0,228.73185714285714,45.26814285714285,-45.26814285714285
2019-10-11,jet,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,219.581,0.0,0.0,0.0,0.0,0.0,0.0,219.581,-184.581,184.581
2019-10-18,jet,272.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,219.581,0.0,0.0,0.0,0.0,0.0,0.0,219.581,52.41899999999998,-52.41899999999998
2019-10-25,jet,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,219.581,0.0,0.0,0.0,0.0,0.0,0.0,219.581,-9.581000000000017,9.581000000000017
2019-11-01,jet,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,220.25514285714286,0.0,0.0,0.0,0.0,0.0,0.0,220.25514285714286,-45.25514285714287,45.25514285714287
2019-11-08,jet,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,224.3,0.0,0.0,0.0,0.0,0.0,0.0,224.3,-79.30000000000003,79.30000000000003
2019-11-15,jet,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,224.3,0.0,0.0,0.0,0.0,0.0,0.0,224.3,-86.30000000000003,86.30000000000003
2019-11-22,jet,116.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,224.3,0.0,0.0,0.0,0.0,0.0,0.0,224.3,-108.30000000000003,108.30000000000003
2019-11-29,jet,263.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,224.3,0.0,0.0,0.0,0.0,0.0,0.0,224.3,38.69999999999999,-38.69999999999999
2019-12-06,jet,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,250.3657142857143,0.0,0.0,0.0,0.0,0.0,0.0,250.3657142857143,-184.3657142857143,184.3657142857143
2019-12-13,jet,269.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,254.70999999999998,0.0,0.0,0.0,0.0,0.0,0.0,254.70999999999998,14.29000000000002,-14.29000000000002
2019-12-20,jet,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,254.70999999999998,0.0,0.0,0.0,0.0,0.0,0.0,254.70999999999998,-169.70999999999998,169.70999999999998
2019-12-27,jet,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,254.70999999999998,0.0,0.0,0.0,0.0,0.0,0.0,254.70999999999998,-31.70999999999998,31.70999999999998
2020-01-03,jet,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,234.595,0.0,0.0,0.0,0.0,0.0,0.0,234.595,-98.595,98.595
2020-01-10,jet,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,207.775,0.0,0.0,0.0,0.0,0.0,0.0,207.775,-178.775,178.775
2020-01-17,jet,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,207.775,0.0,0.0,0.0,0.0,0.0,0.0,207.775,-10.775000000000006,10.775000000000006
2020-01-24,jet,89.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,207.775,0.0,0.0,0.0,0.0,0.0,0.0,207.775,-118.775,118.775
2020-01-31,jet,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,207.775,0.0,0.0,0.0,0.0,0.0,0.0,207.775,-127.775,127.775
2020-02-07,jet,159.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,244.896,0.0,0.0,0.0,0.0,0.0,0.0,244.896,-85.89599999999999,85.89599999999999
2020-02-14,jet,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,244.896,0.0,0.0,0.0,0.0,0.0,0.0,244.896,-163.896,163.896
2020-02-21,jet,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,244.896,0.0,0.0,0.0,0.0,0.0,0.0,244.896,-201.896,201.896
2020-02-28,jet,184.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,244.896,0.0,0.0,0.0,0.0,0.0,0.0,244.896,-60.895999999999994,60.895999999999994
2020-03-06,jet,178.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,214.2942857142857,0.0,0.0,0.0,0.0,0.0,0.0,214.2942857142857,-36.2942857142857,36.2942857142857
2020-03-13,jet,158.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,209.194,0.0,0.0,0.0,0.0,0.0,0.0,209.194,-51.193999999999996,51.193999999999996
2020-03-20,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,209.194,0.0,0.0,0.0,0.0,0.0,0.0,209.194,-82.19399999999999,82.19399999999999
2020-03-27,jet,224.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,209.194,0.0,0.0,0.0,0.0,0.0,0.0,209.194,14.806000000000012,-14.806000000000012
2020-04-03,jet,196.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,153.59671428571428,0.0,0.0,0.0,0.0,0.0,0.0,153.59671428571428,42.40328571428572,-42.40328571428572
2020-04-10,jet,91.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,79.467,0.0,0.0,0.0,0.0,0.0,0.0,79.467,11.533000000000001,-11.533000000000001
2020-04-17,jet,153.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,79.467,0.0,0.0,0.0,0.0,0.0,0.0,79.467,73.533,-73.533
2020-04-24,jet,167.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,79.467,0.0,0.0,0.0,0.0,0.0,0.0,79.467,87.533,-87.533
2020-05-01,jet,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,71.19285714285715,0.0,0.0,0.0,0.0,0.0,0.0,71.19285714285715,120.80714285714285,-120.80714285714285
2020-05-08,jet,108.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,21.548000000000002,0.0,0.0,0.0,0.0,0.0,0.0,21.548000000000002,86.452,-86.452
2020-05-15,jet,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,21.548000000000002,0.0,0.0,0.0,0.0,0.0,0.0,21.548000000000002,302.45199999999994,-302.45199999999994
2020-05-22,jet,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,21.548000000000002,0.0,0.0,0.0,0.0,0.0,0.0,21.548000000000002,303.45199999999994,-303.45199999999994
2020-05-29,jet,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,21.548000000000002,0.0,0.0,0.0,0.0,0.0,0.0,21.548000000000002,105.452,-105.452
2020-06-05,jet,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,37.132999999999996,0.0,0.0,0.0,0.0,0.0,0.0,37.132999999999996,7.867000000000002,-7.867000000000002
2020-06-12,jet,242.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,43.367,0.0,0.0,0.0,0.0,0.0,0.0,43.367,198.633,-198.633
2020-06-19,jet,164.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,43.367,0.0,0.0,0.0,0.0,0.0,0.0,43.367,120.63300000000001,-120.63300000000001
2020-06-26,jet,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,43.367,0.0,0.0,0.0,0.0,0.0,0.0,43.367,131.633,-131.633
2020-07-03,jet,195.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,47.702857142857134,0.0,0.0,0.0,0.0,0.0,0.0,47.702857142857134,147.2971428571429,-147.2971428571429
2020-07-10,jet,159.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,53.483999999999995,0.0,0.0,0.0,0.0,0.0,0.0,53.483999999999995,105.516,-105.516
2020-07-17,jet,247.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,53.483999999999995,0.0,0.0,0.0,0.0,0.0,0.0,53.483999999999995,193.51600000000002,-193.51600000000002
2020-07-24,jet,111.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,53.483999999999995,0.0,0.0,0.0,0.0,0.0,0.0,53.483999999999995,57.516000000000005,-57.516000000000005
2020-07-31,jet,162.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,53.483999999999995,0.0,0.0,0.0,0.0,0.0,0.0,53.483999999999995,108.516,-108.516
2020-08-07,jet,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,29.742,0.0,0.0,0.0,0.0,0.0,0.0,29.742,180.258,-180.258
2020-08-14,jet,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.742,0.0,0.0,0.0,0.0,0.0,0.0,29.742,17.258,-17.258
2020-08-21,jet,187.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,29.742,0.0,0.0,0.0,0.0,0.0,0.0,29.742,157.258,-157.258
2020-08-28,jet,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.742,0.0,0.0,0.0,0.0,0.0,0.0,29.742,47.257999999999996,-47.257999999999996
2020-09-04,jet,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,38.251714285714286,0.0,0.0,0.0,0.0,0.0,0.0,38.251714285714286,93.7482857142857,-93.7482857142857
2020-09-11,jet,231.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,44.634,0.0,0.0,0.0,0.0,0.0,0.0,44.634,186.36599999999999,-186.36599999999999
2020-09-18,jet,196.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,44.634,0.0,0.0,0.0,0.0,0.0,0.0,44.634,151.36599999999999,-151.36599999999999
2020-09-25,jet,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,44.634,0.0,0.0,0.0,0.0,0.0,0.0,44.634,78.366,-78.366
2020-10-02,jet,174.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,43.392857142857146,0.0,0.0,0.0,0.0,0.0,0.0,43.392857142857146,130.60714285714286,-130.60714285714286
2020-10-09,jet,260.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,40.29,0.0,0.0,0.0,0.0,0.0,0.0,40.29,219.71,-219.71
2020-10-16,jet,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,40.29,0.0,0.0,0.0,0.0,0.0,0.0,40.29,134.71,-134.71
2020-10-23,jet,193.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,40.29,0.0,0.0,0.0,0.0,0.0,0.0,40.29,152.71,-152.71
2020-10-30,jet,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.29,0.0,0.0,0.0,0.0,0.0,0.0,40.29,0.7100000000000009,-0.7100000000000009
2020-11-06,jet,307.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,72.81257142857143,0.0,0.0,0.0,0.0,0.0,0.0,72.81257142857143,234.18742857142857,-234.18742857142857
2020-11-13,jet,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,78.23300000000002,0.0,0.0,0.0,0.0,0.0,0.0,78.23300000000002,-58.233000000000004,58.233000000000004
2020-11-20,jet,212.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,78.23300000000002,0.0,0.0,0.0,0.0,0.0,0.0,78.23300000000002,133.767,-133.767
2020-11-27,jet,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,78.23300000000002,0.0,0.0,0.0,0.0,0.0,0.0,78.23300000000002,11.766999999999996,-11.766999999999996
2020-12-04,jet,184.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,80.12785714285714,0.0,0.0,0.0,0.0,0.0,0.0,80.12785714285714,103.87214285714286,-103.87214285714286
2020-12-11,jet,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,81.54899999999999,0.0,0.0,0.0,0.0,0.0,0.0,81.54899999999999,35.45100000000001,-35.45100000000001
2020-12-18,jet,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,81.54899999999999,0.0,0.0,0.0,0.0,0.0,0.0,81.54899999999999,39.45100000000001,-39.45100000000001
2020-12-25,jet,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,81.54899999999999,0.0,0.0,0.0,0.0,0.0,0.0,81.54899999999999,39.45100000000001,-39.45100000000001
2021-01-01,jet,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,82.9452857142857,0.0,0.0,0.0,0.0,0.0,0.0,82.9452857142857,66.0547142857143,-66.0547142857143
2021-01-08,jet,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,91.323,0.0,0.0,0.0,0.0,0.0,0.0,91.323,-41.32299999999999,41.32299999999999
2021-01-15,jet,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,91.323,0.0,0.0,0.0,0.0,0.0,0.0,91.323,100.677,-100.677
2021-01-22,jet,247.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,91.323,0.0,0.0,0.0,0.0,0.0,0.0,91.323,155.677,-155.677
2021-01-29,jet,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,91.323,0.0,0.0,0.0,0.0,0.0,0.0,91.323,-82.323,82.323
2021-02-05,jet,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,73.898,0.0,0.0,0.0,0.0,0.0,0.0,73.898,-34.897999999999996,34.897999999999996
2021-02-12,jet,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,66.928,0.0,0.0,0.0,0.0,0.0,0.0,66.928,-23.927999999999997,23.927999999999997
2021-02-19,jet,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,66.928,0.0,0.0,0.0,0.0,0.0,0.0,66.928,58.072,-58.072
2021-02-26,jet,196.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,66.928,0.0,0.0,0.0,0.0,0.0,0.0,66.928,129.072,-129.072
2021-03-05,jet,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.04371428571429,0.0,0.0,0.0,0.0,0.0,0.0,70.04371428571429,-6.043714285714289,6.043714285714289
2021-03-12,jet,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,71.29,0.0,0.0,0.0,0.0,0.0,0.0,71.29,-39.290000000000006,39.290000000000006
2021-03-19,jet,107.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,71.29,0.0,0.0,0.0,0.0,0.0,0.0,71.29,35.709999999999994,-35.709999999999994
2021-03-26,jet,248.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,71.29,0.0,0.0,0.0,0.0,0.0,0.0,71.29,176.70999999999998,-176.70999999999998
2021-04-02,jet,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,69.33114285714286,0.0,0.0,0.0,0.0,0.0,0.0,69.33114285714286,23.66885714285714,-23.66885714285714
2021-04-09,jet,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,64.434,0.0,0.0,0.0,0.0,0.0,0.0,64.434,14.566000000000003,-14.566000000000003
2021-04-16,jet,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,64.434,0.0,0.0,0.0,0.0,0.0,0.0,64.434,66.566,-66.566
2021-04-23,jet,184.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,64.434,0.0,0.0,0.0,0.0,0.0,0.0,64.434,119.566,-119.566
2021-04-30,jet,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,64.434,0.0,0.0,0.0,0.0,0.0,0.0,64.434,82.566,-82.566
2021-05-07,jet,178.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,110.322,0.0,0.0,0.0,0.0,0.0,0.0,110.322,67.678,-67.678
2021-05-14,jet,176.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,110.322,0.0,0.0,0.0,0.0,0.0,0.0,110.322,65.678,-65.678
2021-05-21,jet,278.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,110.322,0.0,0.0,0.0,0.0,0.0,0.0,110.322,167.67800000000003,-167.67800000000003
2021-05-28,jet,261.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,110.322,0.0,0.0,0.0,0.0,0.0,0.0,110.322,150.67800000000003,-150.67800000000003
2021-06-04,jet,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,100.32828571428571,0.0,0.0,0.0,0.0,0.0,0.0,100.32828571428571,-34.32828571428571,34.32828571428571
2021-06-11,jet,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,92.833,0.0,0.0,0.0,0.0,0.0,0.0,92.833,56.166999999999994,-56.166999999999994
2021-06-18,jet,281.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,92.833,0.0,0.0,0.0,0.0,0.0,0.0,92.833,188.167,-188.167
2021-06-25,jet,108.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,92.833,0.0,0.0,0.0,0.0,0.0,0.0,92.833,15.167000000000002,-15.167000000000002
2021-07-02,jet,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,92.26328571428571,0.0,0.0,0.0,0.0,0.0,0.0,92.26328571428571,43.73671428571429,-43.73671428571429
2021-07-09,jet,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,90.83900000000001,0.0,0.0,0.0,0.0,0.0,0.0,90.83900000000001,26.161,-26.161
2021-07-16,jet,129.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,90.83900000000001,0.0,0.0,0.0,0.0,0.0,0.0,90.83900000000001,38.161,-38.161
2021-07-23,jet,279.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,90.83900000000001,0.0,0.0,0.0,0.0,0.0,0.0,90.83900000000001,188.161,-188.161
2021-07-30,jet,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,90.83900000000001,0.0,0.0,0.0,0.0,0.0,0.0,90.83900000000001,-33.839,33.839
2021-08-06,jet,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,132.50642857142856,0.0,0.0,0.0,0.0,0.0,0.0,132.50642857142856,-105.50642857142857,105.50642857142857
2021-08-13,jet,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,139.451,0.0,0.0,0.0,0.0,0.0,0.0,139.451,184.549,-184.549
2021-08-20,jet,275.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,139.451,0.0,0.0,0.0,0.0,0.0,0.0,139.451,135.549,-135.549
2021-08-27,jet,232.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,139.451,0.0,0.0,0.0,0.0,0.0,0.0,139.451,92.549,-92.549
2021-09-03,jet,232.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,126.42885714285714,0.0,0.0,0.0,0.0,0.0,0.0,126.42885714285714,105.57114285714286,-105.57114285714286
2021-09-10,jet,259.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,109.066,0.0,0.0,0.0,0.0,0.0,0.0,109.066,149.934,-149.934
2021-09-17,jet,219.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,109.066,0.0,0.0,0.0,0.0,0.0,0.0,109.066,109.934,-109.934
2021-09-24,jet,221.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,109.066,0.0,0.0,0.0,0.0,0.0,0.0,109.066,111.934,-111.934
2021-10-01,jet,279.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,111.35157142857143,0.0,0.0,0.0,0.0,0.0,0.0,111.35157142857143,167.64842857142858,-167.64842857142858
2021-10-08,jet,171.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,125.06499999999998,0.0,0.0,0.0,0.0,0.0,0.0,125.06499999999998,45.935,-45.935
2021-10-15,jet,174.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,125.06499999999998,0.0,0.0,0.0,0.0,0.0,0.0,125.06499999999998,48.935,-48.935
2021-10-22,jet,253.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,125.06499999999998,0.0,0.0,0.0,0.0,0.0,0.0,125.06499999999998,127.93500000000002,-127.93500000000002
2021-10-29,jet,241.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,125.06499999999998,0.0,0.0,0.0,0.0,0.0,0.0,125.06499999999998,115.93500000000002,-115.93500000000002
